participant_id,eval_case_id,repeat_index,policy_sampling_seed,realised_route,success,success_within_route,termination_reason,primary_failure,failure_labels,target_xy_error,final_cylinder_tilt_degrees,minimum_box_cylinder_xy_distance,checkpoint_sha256,config_sha256,paired_manifest_sha256,video_path
CB02,3,0,20280837,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.028567,89.99994,0.057024,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_03_repeat_0_execution_0.mp4
CB02,3,1,20280838,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.082151,90.000045,0.04641,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_03_repeat_1_execution_0.mp4
CB02,4,0,20280847,L,1,1,success,success,,0.036633,9e-06,0.163483,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_04_repeat_0_execution_0.mp4
CB02,4,1,20280848,L,1,1,success,success,,0.02072,7e-06,0.175586,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_04_repeat_1_execution_0.mp4
CB02,5,0,20280857,L,1,1,success,success,,0.095062,0.00038,0.09752,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_05_repeat_0_execution_0.mp4
CB02,5,1,20280858,L,1,1,success,success,,0.031059,7e-06,0.19523,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_05_repeat_1_execution_0.mp4
CB02,6,0,20280867,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.007943,90.000017,0.106451,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_06_repeat_0_execution_0.mp4
CB02,6,1,20280868,L,1,1,success,success,,0.031222,5e-06,0.178774,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_06_repeat_1_execution_0.mp4
CB02,7,0,20280877,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.012245,90.0,0.115419,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_07_repeat_0_execution_0.mp4
CB02,7,1,20280878,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.017697,89.999998,0.083227,70d33b9df5b84ea17e33a79b76bc77f95923c17c17183724178d9b33b831442c,9273013acd847248992d19318c48a635ef49db7aad861bd65738718847e7f127,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_control_bimodal_group/policy_rollouts/CB02/videos/case_07_repeat_1_execution_0.mp4
