participant_id,eval_case_id,repeat_index,policy_sampling_seed,realised_route,success,success_within_route,termination_reason,primary_failure,failure_labels,target_xy_error,final_cylinder_tilt_degrees,minimum_box_cylinder_xy_distance,checkpoint_sha256,config_sha256,paired_manifest_sha256,video_path
B02,9,1,20280898,R,1,1,success,success,,0.009899,7.3e-05,0.156901,818d57a53613fc0050c4f33ef03bec7c34539a45e1b883e36106dd865b523c43,1c189a1f737fa403fec33f7fd18055b0fe1d1d3dafe225d10988ed8c187cd9ba,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B02/videos/case_09_repeat_1_execution_0.mp4
B03,0,0,20290807,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,2.123419,0.00033,0.301409,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_00_repeat_0_execution_0.mp4
B03,0,1,20290808,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,1.545075,89.999999,0.301409,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_00_repeat_1_execution_0.mp4
B03,1,0,20290817,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.023534,90.0,0.203618,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_01_repeat_0_execution_0.mp4
B03,1,1,20290818,R,1,1,success,success,,0.02328,3.6e-05,0.177426,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_01_repeat_1_execution_0.mp4
B03,2,0,20290827,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.481975,90.0,0.229173,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_02_repeat_0_execution_0.mp4
B03,2,1,20290828,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.476951,90.000001,0.230319,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_02_repeat_1_execution_0.mp4
B03,3,0,20290837,R,1,1,success,success,,0.027738,1.3e-05,0.174327,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_03_repeat_0_execution_0.mp4
B03,3,1,20290838,R,1,1,success,success,,0.012055,5.3e-05,0.197681,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_03_repeat_1_execution_0.mp4
B03,4,0,20290847,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.012654,89.999999,0.109979,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_04_repeat_0_execution_0.mp4
B03,4,1,20290848,R,1,1,success,success,,0.010364,8e-06,0.108935,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_04_repeat_1_execution_0.mp4
B03,5,0,20290857,L,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.010648,90.0,0.09523,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_05_repeat_0_execution_0.mp4
B03,5,1,20290858,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,7.934149,90.000002,0.369469,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_05_repeat_1_execution_0.mp4
B03,6,0,20290867,R,1,1,success,success,,0.005838,0.0,0.187452,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_06_repeat_0_execution_0.mp4
B03,6,1,20290868,R,1,1,success,success,,0.019291,1.5e-05,0.127119,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_06_repeat_1_execution_0.mp4
B03,7,0,20290877,R,1,1,success,success,,0.043424,4.5e-05,0.201279,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_07_repeat_0_execution_0.mp4
B03,7,1,20290878,R,1,1,success,success,,0.0087,4.5e-05,0.198519,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_07_repeat_1_execution_0.mp4
B03,8,0,20290887,R,1,1,success,success,,0.05763,2.4e-05,0.179084,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_08_repeat_0_execution_0.mp4
B03,8,1,20290888,R,1,1,success,success,,0.061013,3.8e-05,0.155403,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_08_repeat_1_execution_0.mp4
B03,9,0,20290897,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,1.454426,89.999991,0.170177,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_09_repeat_0_execution_0.mp4
B03,9,1,20290898,R,1,1,success,success,,0.02387,0.000334,0.164417,9232cf43864efe937e809de370f25a911208b475e169206c2671b613e1b14837,d848928d84ee2b806c4cb1f37544e75f96d54c2c39d91230dc7306dbb6bdca31,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B03/videos/case_09_repeat_1_execution_0.mp4
B04,0,0,20300807,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.307316,90.00001,0.114428,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_00_repeat_0_execution_0.mp4
B04,0,1,20300808,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,3.752143,90.000002,0.301409,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_00_repeat_1_execution_0.mp4
B04,1,0,20300817,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.047094,90.0,0.17491,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_01_repeat_0_execution_0.mp4
B04,1,1,20300818,R,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.19952,6.8e-05,0.196209,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_01_repeat_1_execution_0.mp4
B04,2,0,20300827,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,2.527385,90.000002,0.279975,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_02_repeat_0_execution_0.mp4
B04,2,1,20300828,L,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.362378,7.1e-05,0.129512,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_02_repeat_1_execution_0.mp4
B04,3,0,20300837,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,1.239367,90.000005,0.174761,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_03_repeat_0_execution_0.mp4
B04,3,1,20300838,R,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.453419,0.000336,0.136371,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_03_repeat_1_execution_0.mp4
B04,4,0,20300847,R,1,1,success,success,,0.013717,3.5e-05,0.144334,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_04_repeat_0_execution_0.mp4
B04,4,1,20300848,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.218986,90.000014,0.095212,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_04_repeat_1_execution_0.mp4
B04,5,0,20300857,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,6.399751,0.000364,0.369469,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_05_repeat_0_execution_0.mp4
B04,5,1,20300858,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.602681,0.000388,0.252913,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_05_repeat_1_execution_0.mp4
B04,6,0,20300867,R,1,1,success,success,,0.021775,2.8e-05,0.110787,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_06_repeat_0_execution_0.mp4
B04,6,1,20300868,R,1,1,success,success,,0.008641,1.6e-05,0.126192,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_06_repeat_1_execution_0.mp4
B04,7,0,20300877,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.016954,89.999993,0.179303,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_07_repeat_0_execution_0.mp4
B04,7,1,20300878,R,0,0,policy_timeout,target_miss,policy_timeout;target_miss,3.694921,0.000347,0.141119,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_07_repeat_1_execution_0.mp4
B04,8,0,20300887,R,1,1,success,success,,0.027391,0.0,0.147662,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_08_repeat_0_execution_0.mp4
B04,8,1,20300888,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout,0.088211,89.99999,0.158948,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_08_repeat_1_execution_0.mp4
B04,9,0,20300897,R,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.179644,7e-05,0.072972,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_09_repeat_0_execution_0.mp4
B04,9,1,20300898,R,1,1,success,success,,0.033071,7.6e-05,0.172489,5b5997761178026bb15ab7f58320802fcf4153c8b996e3f0916e1e729f98c86d,c641b09d1367679730e8641623462bfa4adb1d0522e0a9c7d772f3591f010c35,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B04/videos/case_09_repeat_1_execution_0.mp4
B05,0,0,20310807,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,1.477476,90.0,0.301409,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_00_repeat_0_execution_0.mp4
B05,0,1,20310808,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,1.204702,89.999958,0.301409,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_00_repeat_1_execution_0.mp4
B05,1,0,20310817,L,0,0,policy_timeout,target_miss,policy_timeout;target_miss,0.487141,0.000328,0.182581,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_01_repeat_0_execution_0.mp4
B05,1,1,20310818,R,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,0.102201,89.999999,0.160396,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_01_repeat_1_execution_0.mp4
B05,2,0,20310827,indeterminate,0,0,policy_timeout,cylinder_topple,cylinder_toppled;policy_timeout;target_miss,3.006254,89.999989,0.279975,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_02_repeat_0_execution_0.mp4
B05,2,1,20310828,indeterminate,0,0,policy_timeout,target_miss,policy_timeout;target_miss,7.13478,4e-06,0.279975,80ea87e7f41b4c8cfb5b72d95d92c10bf7d041fff688954bc0e63c3f8db724fa,a2a2710df86f4066da81c895ac9f94214b9be41f5a021206722a25a10e69079a,10dbbe16da06b4013899e350fece05687abc8c45471b584ac5a2473a0e486dad,/cephfs/volumes/hpc_data_prj/eng_demt_robot_learning/45908032-a3fa-4719-9989-cd8d04c08f7a/polymetics_demt/rebuttal_dataset/simulation_bimodal_group/policy_rollouts/B05/videos/case_02_repeat_1_execution_0.mp4
